id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q19614487,Head of the Donetsk People's Republic,,Q16150196,,,2014-11-04,,,,Head of the Donetsk People's Republic
Q60991290,Chairman of the Council of Ministers of the Donetsk People's Republic,Q16150196,Q16150196,,,2014-05-16,,,,Prime Minister of the Donetsk People's Republic
Q111597814,Deputy Prime Minister of the Donetsk People's Republic,Q16150196,Q16150196,,,,,,,
Q108337641,"Minister for Civil Defense, Emergencies and Disaster Relief of the Donetsk People's Republic",Q16150196,Q16150196,,,2014,,,,
Q108117640,Minister of Communications of the Donetsk People's Republic,Q16150196,Q16150196,,,2014,,,,
Q108117665,Minister of Culture of the Donetsk People's Republic,Q16150196,Q16150196,,,2014,,,,
Q111597823,Minister of Defence of the Donetsk People's Republic,Q16150196,Q16150196,,,,,,,
Q111597818,Foreign Minister of the Donetsk People's Republic,Q16150196,Q16150196,,,,,,,
Q111597856,Minister of State Security of the Donetsk People's Republic,Q16150196,Q16150196,,,,,,,
